_id,exam_name,exam_number,exam_sub,exam_sub_id,exam_term,exam_score,stu_id,stu_rank,cla_id
32608,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,99,14072,27,920
32609,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,99,14203,28,920
32610,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,99,14273,29,920
32611,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,98,14196,30,920
32612,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,98,14275,31,920
32613,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,97,14129,32,920
32614,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,96,14219,33,920
32615,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,95.5,14274,34,920
32616,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,95,14241,35,920
32617,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,95,14360,36,920
32618,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,94,14171,37,920
32619,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,92,14204,38,920
32620,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,90.5,14376,39,920
32621,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,90,14269,40,920
32622,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,89,14311,41,920
32623,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,88,14193,42,920
32624,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,85,14377,43,920
32625,2017学年度第二学期期末考试,298,语文,1,2017-2018-2,72.5,14190,44,920
32626,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,86,14032,1,920
32627,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,83,14018,2,920
32628,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,82,14027,3,920
32629,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,78,14204,4,920
32630,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,75,14109,5,920
32631,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,74,14151,6,920
32632,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,71,14284,7,920
32633,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,70,14072,8,920
32634,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,69,14190,9,920
32635,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,68,14203,10,920
32636,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,68,14376,11,920
32637,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,66,14353,12,920
32638,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,65,14214,13,920
32639,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,64,14282,14,920
32640,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,63,14196,15,920
32641,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,59,14273,16,920
32642,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,46,14274,17,920
32643,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,0,14164,18,920
32644,2017学年度第二学期期中考试,292,政治,17,2017-2018-2,0,14330,19,920
32645,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,84,14170,1,920
32646,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,82,14216,2,920
32647,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,81,14116,3,920
32648,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,80,14284,4,920
32649,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,79,14190,5,920
32650,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,77,14376,6,920
32651,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,76,14275,7,920
32652,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,76,14308,8,920
32653,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,75,14071,9,920
32654,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,74,14060,10,920
32655,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,72,14282,11,920
32656,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,70,14009,12,920
32657,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,69,14129,13,920
32658,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,63,14120,14,920
32659,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,62,14269,15,920
32660,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,61,14203,16,920
32661,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,61,14334,17,920
32662,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,58,14277,18,920
32663,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,45,14193,19,920
32664,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14018,20,920
32665,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14027,21,920
32666,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14032,22,920
32667,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14046,23,920
32668,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14072,24,920
32669,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14109,25,920
32670,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14124,26,920
32671,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14151,27,920
32672,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14164,28,920
32673,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14171,29,920
32674,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14175,30,920
32675,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14195,31,920
32676,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14196,32,920
32677,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14204,33,920
32678,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14214,34,920
32679,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14219,35,920
32680,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14241,36,920
32681,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14273,37,920
32682,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14274,38,920
32683,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14304,39,920
32684,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14311,40,920
32685,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14330,41,920
32686,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14353,42,920
32687,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14355,43,920
32688,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14360,44,920
32689,2017学年度第二学期期中考试,292,地理,8,2017-2018-2,0,14377,45,920
32690,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,84,14018,1,920
32691,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,82,14196,2,920
32692,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,80,14009,3,920
32693,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,79,14060,4,920
32694,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,79,14308,5,920
32695,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,77,14151,6,920
32696,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,76,14164,7,920
32697,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,70,14219,8,920
32698,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,64,14071,9,920
32699,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,63,14274,10,920
32700,2017学年度第二学期期中考试,292,历史,7,2017-2018-2,53,14355,11,920
32701,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,95,14018,1,920
32702,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,88,14116,2,920
32703,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,85,14219,3,920
32704,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,83,14195,4,920
32705,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,78,14170,5,920
32706,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,78,14175,6,920
32707,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,76,14129,7,920
32708,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,76,14190,8,920
32709,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,76,14304,9,920
32710,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,74,14027,10,920
32711,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,74,14032,11,920
32712,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,74,14109,12,920
32713,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,71,14334,13,920
32714,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,70,14151,14,920
32715,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,70,14275,15,920
32716,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,69,14277,16,920
32717,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,64,14124,17,920
32718,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,64,14353,18,920
32719,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,63,14171,19,920
32720,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,60,14311,20,920
32721,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,58,14269,21,920
32722,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,58,14274,22,920
32723,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,56,14071,23,920
32724,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,56,14360,24,920
32725,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,55,14214,25,920
32726,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,55,14355,26,920
32727,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,40,14273,27,920
32728,2017学年度第二学期期中考试,292,生物,6,2017-2018-2,0,14241,28,920
32729,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,85,14216,1,920
32730,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,74,14219,2,920
32731,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,72,14282,3,920
32732,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,69,14275,4,920
32733,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,66,14124,5,920
32734,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,62,14171,6,920
32735,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,62,14311,7,920
32736,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,61,14334,8,920
32737,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,59,14120,9,920
32738,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,59,14196,10,920
32739,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,56,14269,11,920
32740,2017学年度第二学期期中考试,292,化学,5,2017-2018-2,51,14116,12,920
32741,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,96,14170,1,920
32742,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,87,14129,2,920
32743,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,83,14304,3,920
32744,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,81,14330,4,920
32745,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,80,14308,5,920
32746,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,75,14164,6,920
32747,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,73,14175,7,920
32748,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,73,14193,8,920
32749,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,67,14009,9,920
32750,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,66,14353,10,920
32751,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,64,14195,11,920
32752,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,61,14120,12,920
32753,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,61,14377,13,920
32754,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,60,14284,14,920
32755,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,45,14360,15,920
32756,2017学年度第二学期期中考试,292,物理,4,2017-2018-2,0,14241,16,920
32757,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,93,14009,1,920
32758,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,90,14018,2,920
32759,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,90,14216,3,920
32760,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,88,14151,4,920
32761,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,88,14219,5,920
32762,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,87,14032,6,920
32763,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,86,14071,7,920
32764,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,85,14109,8,920
32765,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,85,14214,9,920
32766,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,85,14282,10,920
32767,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,84,14170,11,920
32768,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,82,14116,12,920
32769,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,80,14129,13,920
32770,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,80,14330,14,920
32771,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,80,14334,15,920
32772,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,79,14376,16,920
32773,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,78,14027,17,920
32774,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,77,14175,18,920
32775,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,77,14360,19,920
32776,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,76,14195,20,920
32777,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,74,14196,21,920
32778,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,71,14072,22,920
32779,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,71,14120,23,920
32780,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,71,14204,24,920
32781,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,71,14274,25,920
32782,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,70,14060,26,920
32783,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,70,14269,27,920
32784,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,70,14304,28,920
32785,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,69,14284,29,920
32786,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,69,14311,30,920
32787,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,68,14190,31,920
32788,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,68,14275,32,920
32789,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,68,14277,33,920
32790,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,67,14124,34,920
32791,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,67,14308,35,920
32792,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,64,14171,36,920
32793,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,64,14353,37,920
32794,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,59,14273,38,920
32795,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,59,14377,39,920
32796,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,58,14203,40,920
32797,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,57,14164,41,920
32798,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,56,14355,42,920
32799,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,55,14193,43,920
32800,2017学年度第二学期期中考试,292,英语,3,2017-2018-2,0,14241,44,920
32801,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,87,14032,1,920
32802,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,86,14018,2,920
32803,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,82,14175,3,920
32804,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,77,14009,4,920
32805,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,77,14109,5,920
32806,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,76,14195,6,920
32807,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,76,14304,7,920
32808,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,75,14129,8,920
32809,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,75,14151,9,920
32810,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,75,14282,10,920
32811,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,75,14353,11,920
32812,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,74,14170,12,920
32813,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,72,14284,13,920
32814,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,71,14203,14,920
32815,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,71,14204,15,920
32816,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,70,14027,16,920
32817,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,70,14164,17,920
32818,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,69,14116,18,920
32819,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,68,14214,19,920
32820,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,68,14219,20,920
32821,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,67,14216,21,920
32822,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,67,14330,22,920
32823,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,66,14072,23,920
32824,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,66,14190,24,920
32825,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,66,14277,25,920
32826,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,63,14071,26,920
32827,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,63,14120,27,920
32828,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,62,14376,28,920
32829,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,61,14334,29,920
32830,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,58,14269,30,920
32831,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,57,14196,31,920
32832,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,57,14273,32,920
32833,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,56,14171,33,920
32834,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,56,14193,34,920
32835,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,56,14241,35,920
32836,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,56,14311,36,920
32837,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,53,14355,37,920
32838,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,53,14377,38,920
32839,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,47,14275,39,920
32840,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,45,14360,40,920
32841,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,44,14124,41,920
32842,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,43,14274,42,920
32843,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,0,14046,43,920
32844,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,0,14060,44,920
32845,"	2017学年度第一学期期末考试",288,政治,17,2017-2018-1,0,14308,45,920
32846,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,78,14195,1,920
32847,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,77,14216,2,920
32848,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,73,14060,3,920
32849,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,72,14009,4,920
32850,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,72,14170,5,920
32851,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,69,14282,6,920
32852,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,68,14203,7,920
32853,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,67,14129,8,920
32854,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,66,14116,9,920
32855,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,66,14120,10,920
32856,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,66,14334,11,920
32857,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,65,14204,12,920
32858,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,64,14072,13,920
32859,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,64,14330,14,920
32860,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,63,14190,15,920
32861,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,61,14032,16,920
32862,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,61,14275,17,920
32863,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,60,14269,18,920
32864,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,58,14241,19,920
32865,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,58,14284,20,920
32866,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,56,14071,21,920
32867,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,56,14193,22,920
32868,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,56,14376,23,920
32869,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,48,14171,24,920
32870,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,44,14277,25,920
32871,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,44,14377,26,920
32872,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14018,27,920
32873,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14027,28,920
32874,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14046,29,920
32875,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14109,30,920
32876,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14124,31,920
32877,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14151,32,920
32878,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14164,33,920
32879,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14175,34,920
32880,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14196,35,920
32881,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14214,36,920
32882,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14219,37,920
32883,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14273,38,920
32884,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14274,39,920
32885,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14304,40,920
32886,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14308,41,920
32887,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14311,42,920
32888,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14353,43,920
32889,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14355,44,920
32890,"	2017学年度第一学期期末考试",288,地理,8,2017-2018-1,0,14360,45,920
32891,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,89,14308,1,920
32892,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,83,14164,2,920
32893,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,82,14060,3,920
32894,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,81,14018,4,920
32895,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,78,14009,5,920
32896,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,77,14151,6,920
32897,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,69,14071,7,920
32898,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,68,14196,8,920
32899,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,68,14219,9,920
32900,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,57,14355,10,920
32901,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,56,14274,11,920
32902,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14027,12,920
32903,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14032,13,920
32904,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14072,14,920
32905,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14109,15,920
32906,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14116,16,920
32907,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14120,17,920
32908,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14124,18,920
32909,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14129,19,920
32910,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14170,20,920
32911,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14171,21,920
32912,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14175,22,920
32913,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14190,23,920
32914,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14193,24,920
32915,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14195,25,920
32916,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14203,26,920
32917,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14204,27,920
32918,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14214,28,920
32919,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14216,29,920
32920,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14241,30,920
32921,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14269,31,920
32922,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14273,32,920
32923,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14275,33,920
32924,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14277,34,920
32925,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14282,35,920
32926,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14284,36,920
32927,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14304,37,920
32928,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14311,38,920
32929,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14330,39,920
32930,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14334,40,920
32931,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14353,41,920
32932,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14360,42,920
32933,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14376,43,920
32934,"	2017学年度第一学期期末考试",288,历史,7,2017-2018-1,0,14377,44,920
32935,"	2017学年度第一学期期末考试",288,生物,6,2017-2018-1,88.5,14304,1,920
32936,"	2017学年度第一学期期末考试",288,生物,6,2017-2018-1,87,14018,2,920
32937,"	2017学年度第一学期期末考试",288,生物,6,2017-2018-1,82,14195,3,920
32938,"	2017学年度第一学期期末考试",288,生物,6,2017-2018-1,80,14282,4,920
32939,"	2017学年度第一学期期末考试",288,生物,6,2017-2018-1,77,14216,5,920
32940,"	2017学年度第一学期期末考试",288,生物,6,2017-2018-1,76,14027,6,920
