count,班级,学号,学科,第一次成绩,第二次成绩,第三次成绩,第四次成绩,第五次成绩
1419,904,14631,6,82,64,70,85,90
1420,904,14631,5,72,61,83,93,78
1421,904,14631,4,76,87,86,48,88
1422,904,14631,3,74.5,112,83,122.5,75
1423,904,14631,2,80,108,73,108,69
1424,904,14631,1,71,105,68,99,75
1425,904,14629,17,57,70,56,48,68
1426,904,14629,8,51,50,68,70,57
1427,904,14629,7,67,61,50,71,71
1428,904,14629,6,76,51,66,70,81
1429,904,14629,5,67,39,55,71,71
1430,904,14629,4,54,58,67,56,74
1431,904,14629,3,79.5,113.5,79,112,69
1432,904,14629,2,55,87,61,63,71
1433,904,14629,1,62,101,77,93,80
1434,904,14614,17,74,79,58,65,65
1435,904,14614,8,73,57,82,78,83
1436,904,14614,7,67,71,77,82,71
1437,904,14614,6,80,64,91,77,95
1438,904,14614,5,73,70,81,70,67
1439,904,14614,4,70,79,48,92,71
1440,904,14614,3,70.5,118.5,73,122,83
1441,904,14614,2,81,91,64,85,78
1442,904,14614,1,76,100,81,104,76
1443,904,14592,17,59,59,61,40,60
1444,904,14592,8,56,48,76,74,70
1445,904,14592,7,67,58,66,74,71
1446,904,14592,6,70,56,71,56,74
1447,904,14592,5,67,59,44,58,71
1448,904,14592,4,70,68,59,66,87
1449,904,14592,3,64.5,109.5,76,108,71
1450,904,14592,2,72,111,85,104,69
1451,904,14592,1,61,91,69,90,75
1452,904,14563,17,44,66,64,50,74
1453,904,14563,8,74,67,76,77,78
1454,904,14563,7,67,62,71,82,71
1455,904,14563,6,71,45,73,70,89
1456,904,14563,5,68,73,85,87,88
1457,904,14563,4,74,71,77,57,93
1458,904,14563,3,75.5,120.5,83,127.5,82
1459,904,14563,2,65,102,95,113,93
1460,904,14563,1,71,86,84,102,78
1461,904,14559,17,77,69,82,75,72
1462,904,14559,8,67,73,82,80,71
1463,904,14559,7,67,74,65,77,71
1464,904,14559,6,75,72,81,82,93
1465,904,14559,5,73,79,80,83,87
1466,904,14559,4,82,74,92,54,95
1467,904,14559,3,89,118,89,132,92
1468,904,14559,2,83,120,79,89,84
1469,904,14559,1,71,106,78,102,81
1470,904,14550,17,72,76,73,68,74
1471,904,14550,8,67,77,87,82,71
1472,904,14550,7,67,66,69,79,71
1473,904,14550,6,82,75,82,78,90
1474,904,14550,5,67,78,86,78,76
1475,904,14550,4,89,76,93,66,94
1476,904,14550,3,90,133.5,88,130.5,92
1477,904,14550,2,80,92,79,74,92
1478,904,14550,1,76,103,91,90,78
1479,904,14541,17,85,80,68,64,75
1480,904,14541,8,67,72,88,79,71
1481,904,14541,7,67,65,65,89,71
1482,904,14541,6,92,82,94,94,93
1483,904,14541,5,71,58,79,83,78
1484,904,14541,4,78,65,84,64,95
1485,904,14541,3,78,120,85,115,92
1486,904,14541,2,90,107,75,104,89
1487,904,14541,1,73,118,84,108,82
1488,904,14529,17,87,76,76,65,73
1489,904,14529,8,72,61,88,85,67
1490,904,14529,7,80,89,73,74,85
1491,904,14529,6,61,45,60,75,82
1492,904,14529,5,61,68,50,80,65
1493,904,14529,4,67,82,52,74,71
1494,904,14529,3,94.5,117,84,122,84
1495,904,14529,2,70,100,75,102,92
1496,904,14529,1,68,113,74,95,82
1497,905,14882,17,59,65,63,49,57
1498,905,14882,8,64,58,63,72,76
1499,905,14882,7,46,70,62,73,76
1500,905,14882,6,62,47,78,69,69
1501,905,14882,5,45,63,55,55,67
1502,905,14882,4,67,69,39,48,71
1503,905,14882,3,75.5,100,63,116,57
1504,905,14882,2,57,81,65,94,58
1505,905,14882,1,66,107,76,79,79
1506,905,14868,17,50,62,68,55,64
1507,905,14868,8,67,80,65,72,71
1508,905,14868,7,67,60,61,77,71
1509,905,14868,6,84,59,63,74,85
1510,905,14868,5,58,65,67,73,64
1511,905,14868,4,67,61,54,45,80
1512,905,14868,3,77.5,105.5,72,128.5,80
1513,905,14868,2,65,77,59,80,62
1514,905,14868,1,66,106,64,88,66
1515,905,14867,17,58,70,56,60,65
1516,905,14867,8,67,71,87,69,71
1517,905,14867,7,67,65,65,64,71
1518,905,14867,6,87,80,91,86,90
1519,905,14867,5,64,62,53,74,72
1520,905,14867,4,79,64,63,52,81
1521,905,14867,3,79,120,74,112.5,82
1522,905,14867,2,73,107,78,98,90
1523,905,14867,1,70,105,74,93,80
1524,905,14866,17,44,64,47,46,48
1525,905,14866,8,60,47,64,56,64
1526,905,14866,7,67,46,51,52,71
1527,905,14866,6,73,51,57,63,65
1528,905,14866,5,59,72,56,71,66
1529,905,14866,4,58,65,56,61,68
1530,905,14866,3,68.5,104.5,72,112,72
1531,905,14866,2,75,94,78,99,87
1532,905,14866,1,64,95,81,94,79
1533,905,14843,17,57,56,71,64,64
1534,905,14843,8,67,70,87,77,71
1535,905,14843,7,67,67,72,70,71
1536,905,14843,6,82,59,68,73,89
1537,905,14843,5,75,76,80,81,82
1538,905,14843,4,66,70,87,61,78
1539,905,14843,3,64,101.5,71,122,63
1540,905,14843,2,82,103,88,94,91
1541,905,14843,1,59,108,76,100,70
1542,905,14841,17,72,75,72,68,73
1543,905,14841,8,67,71,74,75,71
1544,905,14841,7,67,71,76,94,71
1545,905,14841,6,89,66,63,71,86
1546,905,14841,5,80,78,74,81,79
1547,905,14841,4,86,64,67,59,83
1548,905,14841,3,85.5,110,75,129,82
1549,905,14841,2,63,99,73,103,93
1550,905,14841,1,73,109,75,102,74
1551,905,14831,17,67,72,67,66,57
1552,905,14831,8,67,87,77,63,71
1553,905,14831,7,67,67,62,58,71
1554,905,14831,6,89,50,78,71,79
1555,905,14831,5,67,66,46,62,71
1556,905,14831,4,69,73,69,52,77
1557,905,14831,3,69.5,105.5,74,125.5,79
1558,905,14831,2,73,96,67,91,69
1559,905,14831,1,73,108,77,103,81
1560,905,14828,17,76,73,74,67,70
1561,905,14828,8,67,83,82,90,71
1562,905,14828,7,67,72,80,86,71
1563,905,14828,6,92,66,79,76,88
1564,905,14828,5,92,88,81,87,79
1565,905,14828,4,94,84,84,59,90
1566,905,14828,3,87,123.5,83,125,79
1567,905,14828,2,86,127,94,132,97
1568,905,14828,1,75,106,89,107,86
1569,905,14816,17,75,78,75,76,68
1570,905,14816,8,69,55,75,87,69
1571,905,14816,7,67,71,75,87,71
1572,905,14816,6,82,71,84,85,86
1573,905,14816,5,78,79,80,90,82
1574,905,14816,4,67,99,62,87,71
1575,905,14816,3,71.5,106.5,77,122,72
1576,905,14816,2,76,117,78,112,83
1577,905,14816,1,71,117,78,99,85
1578,905,14811,17,75,80,71,78,86
1579,905,14811,8,84,72,88,91,89
1580,905,14811,7,67,77,86,94,71
1581,905,14811,6,92,73,82,85,91
1582,905,14811,5,68,63,70,92,89
1583,905,14811,4,67,90,46,82,71
1584,905,14811,3,85.5,116.5,88,128.5,87
1585,905,14811,2,76,90,70,72,68
1586,905,14811,1,70,112,91,97,75
1587,905,14808,17,82,57,72,70,76
1588,905,14808,8,67,69,69,84,71
1589,905,14808,7,67,67,73,62,71
1590,905,14808,6,89,59,74,78,91
1591,905,14808,5,74,58,63,82,76
1592,905,14808,4,76,76,78,70,86
1593,905,14808,3,75,100.5,77,114.5,76
1594,905,14808,2,79,93,68,97,84
1595,905,14808,1,70,97,75,96,78
1596,905,14785,17,62,71,51,61,64
1597,905,14785,8,69,56,73,85,83
1598,905,14785,7,67,55,66,73,71
1599,905,14785,6,78,64,81,77,82
1600,905,14785,5,68,67,63,91,60
1601,905,14785,4,63,68,82,52,75
1602,905,14785,3,79,110,78,127.5,81
1603,905,14785,2,79,107,74,111,84
1604,905,14785,1,61,97,77,93,82
1605,905,14779,17,68,69,56,55,73
1606,905,14779,8,68,46,68,74,73
1607,905,14779,7,67,66,60,79,71
1608,905,14779,6,59,57,52,63,74
1609,905,14779,5,57,61,59,81,62
1610,905,14779,4,69,73,42,65,87
1611,905,14779,3,63.5,112,65,108.5,74
1612,905,14779,2,62,100,69,102,71
1613,905,14779,1,62,107,77,95,74
1614,905,14775,17,75,76,75,77,84
1615,905,14775,8,76,64,84,94,87
1616,905,14775,7,67,78,84,92,71
1617,905,14775,6,90,71,91,87,93
1618,905,14775,5,80,93,79,87,76
1619,905,14775,4,89,83,87,76,91
1620,905,14775,3,85.5,120.5,84,128.5,91
1621,905,14775,2,94,116,96,103,89
1622,905,14775,1,77,117,92,113,83
1623,905,14770,17,52,61,52,57,71
1624,905,14770,8,65,59,73,75,82
1625,905,14770,7,67,47,53,72,71
1626,905,14770,6,94,80,88,91,89
1627,905,14770,5,66,53,65,67,66
1628,905,14770,4,67,68,52,74,71
1629,905,14770,3,70.5,118.5,82,122,82
1630,905,14770,2,66,100,67,98,65
1631,905,14770,1,64,102,80,102,83
1632,905,14755,17,64,63,51,58,66
1633,905,14755,8,69,56,72,81,78
1634,905,14755,7,67,66,69,78,71
1635,905,14755,6,70,65,73,75,72
1636,905,14755,5,61,80,58,79,79
1637,905,14755,4,75,82,86,67,96
1638,905,14755,3,71,117.5,74,121,79
1639,905,14755,2,73,92,64,105,64
1640,905,14755,1,67,102,78,99,76
1641,905,14748,17,74,76,76,72,83
1642,905,14748,8,67,91,87,75,71
1643,905,14748,7,67,68,76,72,71
1644,905,14748,6,93,72,80,80,89
1645,905,14748,5,71,64,74,81,79
1646,905,14748,4,67,82,51,78,71
1647,905,14748,3,85.5,121,85,129,83
1648,905,14748,2,59,101,65,80,65
1649,905,14748,1,81,124,74,112,82
1650,905,14745,17,40,58,53,57,57
1651,905,14745,8,55,46,77,82,78
1652,905,14745,7,67,62,56,79,71
1653,905,14745,6,60,35,66,68,81
1654,905,14745,5,54,44,60,69,59
1655,905,14745,4,73,71,50,46,76
1656,905,14745,3,70.5,109.5,81,119.5,80
1657,905,14745,2,63,97,79,97,73
1658,905,14745,1,61,100,75,102,79
1659,905,14731,17,70,64,77,57,57
1660,905,14731,8,65,58,73,86,74
1661,905,14731,7,67,68,62,64,71
1662,905,14731,6,73,60,55,78,84
1663,905,14731,5,67,57,64,72,71
1664,905,14731,4,64,63,69,56,85
1665,905,14731,3,82,115.5,77,131.5,77
1666,905,14731,2,73,97,64,99,81
1667,905,14731,1,67,107,72,105,71
1668,905,14723,17,57,62,66,58,70
1669,905,14723,8,67,81,87,81,71
1670,905,14723,7,67,72,76,80,71
1671,905,14723,6,81,65,78,84,87
1672,905,14723,5,77,84,90,81,84
1673,905,14723,4,85,75,91,79,96
1674,905,14723,3,72.5,106.5,75,117.5,75
1675,905,14723,2,83,122,79,120,95
1676,905,14723,1,69,99,81,103,80
1677,905,14721,17,82,82,79,77,68
1678,905,14721,8,62,78,81,70,71
1679,905,14721,7,67,80,65,75,71
1680,905,14721,6,77,57,71,74,84
1681,905,14721,5,64,71,63,78,80
1682,905,14721,4,76,72,65,61,80
1683,905,14721,3,81,116.5,81,123.5,86
1684,905,14721,2,65,104,72,97,81
1685,905,14721,1,73,102,72,93,78
1686,905,14718,17,73,79,65,66,76
1687,905,14718,8,67,75,92,69,71
1688,905,14718,7,67,64,54,82,71
1689,905,14718,6,85,66,80,81,95
1690,905,14718,5,73,64,62,83,84
1691,905,14718,4,83,75,73,60,90
1692,905,14718,3,79,113.5,77,124.5,74
1693,905,14718,2,77,107,88,100,92
1694,905,14718,1,76,106,72,95,81
1695,905,14705,17,71,75,70,70,85
1696,905,14705,8,68,62,76,85,84
1697,905,14705,7,67,71,71,94,71
1698,905,14705,6,92,60,86,75,91
1699,905,14705,5,82,95,75,85,80
1700,905,14705,4,87,77,86,75,89
1701,905,14705,3,86,123,79,131.5,81
1702,905,14705,2,79,102,79,119,83
1703,905,14705,1,72,102,79,89,97
1704,905,14698,17,47,57,33,52,50
1705,905,14698,8,67,57,74,76,71
1706,905,14698,7,67,46,60,64,71
1707,905,14698,6,71,35,53,60,70
1708,905,14698,5,67,49,50,55,71
1709,905,14698,4,57,50,50,44,76
1710,905,14698,3,47.5,93,56,103,47
1711,905,14698,2,64,88,58,80,77
1712,905,14698,1,63,102,64,89,78
1713,905,14694,17,79,79,85,79,69
1714,905,14694,8,68,71,85,84,79
1715,905,14694,7,76,70,79,86,85
1716,905,14694,6,80,63,77,81,87
1717,905,14694,5,67,81,64,75,66
1718,905,14694,4,67,88,59,81,71
1719,905,14694,3,82,126,88,124.5,91
1720,905,14694,2,62,80,80,107,92
1721,905,14694,1,64,104,84,107,78
1722,905,14684,17,60,59,59,57,59
1723,905,14684,8,52,52,58,74,56
1724,905,14684,7,67,49,65,62,71
1725,905,14684,6,64,43,47,75,75
1726,905,14684,5,45,46,50,71,67
1727,905,14684,4,57,59,73,45,83
1728,905,14684,3,78.5,113.5,82,126,76
1729,905,14684,2,53,75,47,99,64
1730,905,14684,1,53,99,74,83,71
1731,905,14662,17,74,76,80,65,79
1732,905,14662,8,71,70,77,81,80
1733,905,14662,7,67,63,67,81,71
1734,905,14662,6,81,60,68,77,87
1735,905,14662,5,55,74,57,70,77
1736,905,14662,4,83,60,85,54,81
1737,905,14662,3,87.5,129,89,126,91
1738,905,14662,2,81,114,73,101,69
1739,905,14662,1,73,104,79,98,85
1740,905,14650,17,48,58,52,40,56
1741,905,14650,8,67,58,66,69,71
1742,905,14650,7,67,55,64,64,71
1743,905,14650,6,50,44,54,64,60
1744,905,14650,5,39,34,56,59,58
1745,905,14650,4,62,54,65,48,88
1746,905,14650,3,81.5,119,90,118,84
1747,905,14650,2,65,100,64,68,70
1748,905,14650,1,69,102,73,94,85
1749,905,14617,17,55,72,53,66,75
1750,905,14617,8,74,75,79,83,83
1751,905,14617,7,67,71,67,88,71
1752,905,14617,6,90,67,73,74,91
1753,905,14617,5,78,82,90,95,81
1754,905,14617,4,70,72,84,87,89
1755,905,14617,3,81.5,101.5,77,120.5,82
1756,905,14617,2,82,92,71,117,81
1757,905,14617,1,72,118,80,93,84
1758,905,14613,17,71,72,73,66,61
1759,905,14613,8,67,85,86,79,71
1760,905,14613,7,67,63,63,72,71
1761,905,14613,6,86,72,88,77,86
1762,905,14613,5,61,85,78,92,83
1763,905,14613,4,74,81,82,73,82
1764,905,14613,3,65.5,97,74,108,63
1765,905,14613,2,89,137,89,137,88
1766,905,14613,1,68,100,78,83,67
1767,905,14600,17,56,67,49,50,65
1768,905,14600,8,65,59,81,82,80
1769,905,14600,7,71,73,60,57,79
1770,905,14600,6,71,56,76,77,80
1771,905,14600,5,75,77,58,90,81
1772,905,14600,4,67,90,52,90,71
1773,905,14600,3,81,116,86,118.5,87
1774,905,14600,2,65,103,70,98,82
1775,905,14600,1,68,102,86,103,88
1776,905,14596,17,61,72,65,63,69
1777,905,14596,8,61,56,83,81,73
1778,905,14596,7,67,68,75,78,71
1779,905,14596,6,82,64,52,66,83
1780,905,14596,5,46,65,54,60,60
1781,905,14596,4,67,82,46,78,71
1782,905,14596,3,71,106,81,125.5,74
1783,905,14596,2,64,61,57,86,63
1784,905,14596,1,67,106,82,96,73
1785,905,14594,17,87,77,81,66,82
1786,905,14594,8,74,68,77,87,85
1787,905,14594,7,67,68,78,80,71
1788,905,14594,6,78,67,75,88,87
1789,905,14594,5,68,77,57,74,67
1790,905,14594,4,85,74,88,74,97
1791,905,14594,3,90,119.5,82,129,81
1792,905,14594,2,81,107,86,103,94
1793,905,14594,1,67,106,85,99,81
1794,905,14580,17,71,71,68,57,63
1795,905,14580,8,63,53,79,76,89
1796,905,14580,7,67,60,58,82,71
1797,905,14580,6,90,61,76,68,85
1798,905,14580,5,67,74,65,68,71
1799,905,14580,4,71,78,83,61,92
1800,905,14580,3,80.5,121,79,130,85
1801,905,14580,2,85,102,85,103,99
1802,905,14580,1,71,102,77,96,84
1803,905,14574,17,65,64,69,69,78
1804,905,14574,8,67,74,73,72,71
1805,905,14574,7,75,89,71,79,85
1806,905,14574,6,82,57,53,81,82
1807,905,14574,5,67,63,68,70,71
1808,905,14574,4,74,65,83,63,82
1809,905,14574,3,72,102,78,117,74
1810,905,14574,2,60,87,77,89,79
1811,905,14574,1,66,100,82,97,83
1812,905,14572,17,44,58,55,52,55
1813,905,14572,8,54,57,62,76,71
1814,905,14572,7,67,60,55,71,71
1815,905,14572,6,59,54,51,70,58
1816,905,14572,5,47,52,55,47,50
1817,905,14572,4,62,54,68,36,75
1818,905,14572,3,70,109.5,74,116,68
1819,905,14572,2,63,90,62,92,69
1820,905,14572,1,71,107,76,97,66
1821,905,14568,17,79,86,87,82,87
1822,905,14568,8,67,78,95,91,71
1823,905,14568,7,67,90,83,93,71
1824,905,14568,6,94,83,77,88,97
1825,905,14568,5,82,84,85,92,99
1826,905,14568,4,93,90,91,84,97
1827,905,14568,3,92,126.5,89,132.5,92
1828,905,14568,2,89,125,97,131,97
1829,905,14568,1,73,108,80,101,90
1830,905,14566,17,67,80,80,82,81
1831,905,14566,2,97,91,97,88,89
1832,905,14566,1,100,105,79,89,99
1833,905,14552,17,59,74,66,71,66
1834,905,14552,8,62,51,75,83,73
1835,905,14552,7,67,72,78,77,71
1836,905,14552,6,81,71,74,80,90
1837,905,14552,5,65,67,79,74,85
1838,905,14552,4,73,70,70,49,84
1839,905,14552,3,90,120.5,84,127.5,76
1840,905,14552,2,69,95,76,102,72
1841,905,14552,1,67,112,77,104,82
1842,905,14527,17,62,59,48,62,69
1843,905,14527,8,68,58,82,88,77
1844,905,14527,7,40,77,39,65,82
1845,905,14527,6,70,43,57,73,85
1846,905,14527,5,46,52,43,63,68
1847,905,14527,4,67,56,53,48,71
1848,905,14527,3,62.5,101,65,113.5,64
1849,905,14527,2,55,86,63,87,70
1850,905,14527,1,62,93,73,88,75
1851,905,14519,17,74,74,63,66,73
1852,905,14519,8,67,68,82,81,71
1853,905,14519,7,67,52,77,81,71
1854,905,14519,6,83,66,69,78,84
1855,905,14519,5,68,74,67,82,82
1856,905,14519,4,82,79,78,75,85
1857,905,14519,3,82,114,82,117,72
1858,905,14519,2,90,103,79,114,94
1859,905,14519,1,68,103,74,90,81
1860,905,14515,17,83,77,81,75,77
1861,905,14515,8,67,78,87,79,71
1862,905,14515,7,67,66,72,84,71
1863,905,14515,6,95,73,82,84,89
1864,905,14515,5,86,85,93,89,77
1865,905,14515,4,86,80,87,82,93
1866,905,14515,3,82.5,120,79,131,90
1867,905,14515,2,91,110,79,134,89
1868,905,14515,1,74,109,82,97,77
1869,905,14514,17,57,60,46,59,69
1870,905,14514,8,76,59,78,80,78
1871,905,14514,7,67,49,70,70,71
1872,905,14514,6,81,47,70,79,74
1873,905,14514,5,66,78,52,67,65
1874,905,14514,4,67,53,53,85,71
1875,905,14514,3,57.5,95.5,63,117.5,56
1876,905,14514,2,70,69,61,78,85
1877,905,14514,1,70,108,66,92,69
1878,906,15004,17,72,73,68,67,78
1879,906,15004,8,67,74,79,75,71
1880,906,15004,7,67,70,63,75,71
1881,906,15004,6,81,65,75,77,80
1882,906,15004,5,67,76,65,77,71
1883,906,15004,4,89,78,83,62,83
1884,906,15004,3,81.5,114,81,114.5,73
1885,906,15004,2,89,107,76,113,85
1886,906,15004,1,68,94,76,99,77
1887,906,15002,17,46,52,24,45,56
1888,906,15002,8,45,51,56,56,53
1889,906,15002,7,51,46,50,61,64
1890,906,15002,6,65,27,47,56,60
1891,906,15002,5,67,39,39,38,71
1892,906,15002,4,67,42,50,37,71
1893,906,15002,3,56.5,111,67,117,69
1894,906,15002,2,32,47,47,45,51
1895,906,15002,1,65,100,64,96,67
1896,906,14879,17,66,74,67,63,59
1897,906,14879,8,67,66,73,75,71
1898,906,14879,7,64,84,78,73,78
1899,906,14879,6,75,56,70,78,81
1900,906,14879,5,69,83,73,84,90
1901,906,14879,4,86,73,78,65,97
1902,906,14879,3,74,89,73,106,73
1903,906,14879,2,85,112,92,114,84
1904,906,14879,1,70,109,77,89,78
1905,906,14877,17,66,86,79,69,75
1906,906,14877,8,67,73,74,78,71
1907,906,14877,7,67,69,73,80,71
1908,906,14877,6,84,56,62,77,88
1909,906,14877,5,61,58,66,80,66
1910,906,14877,4,85,61,88,42,96
1911,906,14877,3,85,105.5,83,128.5,90
1912,906,14877,2,79,81,79,103,86
1913,906,14877,1,73,110,85,85,82
1914,906,14862,17,85,82,71,67,77
1915,906,14862,8,67,70,83,68,71
1916,906,14862,7,81,77,64,84,85
1917,906,14862,6,84,61,84,69,89
1918,906,14862,5,67,81,64,77,71
1919,906,14862,4,80,77,90,65,90
1920,906,14862,3,82.5,122,85,121,85
1921,906,14862,2,85,119,77,122,88
1922,906,14862,1,74,111,88,108,74
1923,906,14853,17,62,69,50,64,70
1924,906,14853,8,67,76,73,76,71
1925,906,14853,7,67,51,55,66,71
1926,906,14853,6,78,66,83,75,92
1927,906,14853,5,65,71,54,83,80
1928,906,14853,4,82,74,82,52,80
1929,906,14853,3,60.5,100,72,111,60
1930,906,14853,2,63,102,88,112,62
1931,906,14853,1,57,104,76,87,62
1932,906,14851,17,57,66,54,55,62
1933,906,14851,8,58,59,79,70,63
1934,906,14851,7,67,52,52,72,71
1935,906,14851,6,74,44,58,62,72
1936,906,14851,5,57,63,54,47,53
1937,906,14851,4,67,71,37,68,71
1938,906,14851,3,80.5,112.5,73,122.5,65
1939,906,14851,2,70,98,66,90,70
1940,906,14851,1,68,103,76,99,85
1941,906,14845,17,65,62,67,74,60
1942,906,14845,8,65,54,77,92,76
1943,906,14845,7,67,71,73,77,71
1944,906,14845,6,79,54,58,77,85
1945,906,14845,5,67,64,65,55,71
1946,906,14845,4,67,60,30,68,71
1947,906,14845,3,69.5,100.5,83,119.5,79
1948,906,14845,2,51,76,63,84,60
1949,906,14845,1,62,105,87,90,74
1950,906,14824,17,73,67,81,60,63
1951,906,14824,8,69,53,77,85,81
1952,906,14824,7,67,61,66,80,71
1953,906,14824,6,77,53,73,79,84
1954,906,14824,5,59,67,64,82,66
1955,906,14824,4,67,71,49,63,71
1956,906,14824,3,71,110,71,104,64
1957,906,14824,2,67,92,78,80,74
1958,906,14824,1,79,97,83,91,67
1959,906,14820,17,78,80,72,76,80
1960,906,14820,8,58,44,70,81,76
1961,906,14820,7,67,64,77,84,71
1962,906,14820,6,84,63,64,77,82
1963,906,14820,5,67,70,67,64,71
1964,906,14820,4,67,91,64,86,71
1965,906,14820,3,77,120,84,127.5,74
1966,906,14820,2,69,112,76,100,83
1967,906,14820,1,72,110,85,107,79
1968,906,14809,17,47,71,75,69,87
1969,906,14809,8,67,72,79,79,71
1970,906,14809,7,74,64,75,87,71
1971,906,14809,6,84,66,78,80,89
1972,906,14809,5,78,80,94,90,81
1973,906,14809,4,71,82,74,74,92
1974,906,14809,3,90,117.5,87,132,84
1975,906,14809,2,77,100,78,114,89
1976,906,14809,1,70,107,84,106,78
1977,906,14805,17,51,62,66,54,68
1978,906,14805,8,67,73,77,63,71
1979,906,14805,7,63,66,71,73,84
1980,906,14805,6,81,52,63,64,80
1981,906,14805,5,50,60,57,78,64
1982,906,14805,4,67,79,39,84,71
1983,906,14805,3,68,103.5,79,114.5,71
1984,906,14805,2,71,108,81,105,85
1985,906,14805,1,68,98,81,94,73
1986,906,14778,17,68,82,61,59,64
1987,906,14778,8,67,67,63,76,71
1988,906,14778,7,67,62,60,70,71
1989,906,14778,6,80,53,65,69,82
1990,906,14778,5,62,66,39,68,69
1991,906,14778,4,67,88,50,89,71
1992,906,14778,3,89.5,125.5,81,130,90
1993,906,14778,2,70,108,77,115,86
1994,906,14778,1,63,107,81,90,81
1995,906,14757,17,60,73,69,62,71
1996,906,14757,8,61,58,79,86,77
1997,906,14757,7,67,67,66,80,71
1998,906,14757,6,85,61,71,81,89
1999,906,14757,5,80,78,76,86,80
2000,906,14757,4,78,80,72,72,96
2001,906,14757,3,88.5,124.5,90,129,92
2002,906,14757,2,91,111,90,121,97
2003,906,14757,1,66,102,82,101,78
2004,906,14754,17,66,73,67,54,59
2005,906,14754,8,70,60,79,81,86
2006,906,14754,7,77,76,78,71,83
2007,906,14754,6,73,63,70,69,82
2008,906,14754,5,56,55,64,77,79
2009,906,14754,4,67,63,59,84,71
2010,906,14754,3,78,117.5,75,116,72
2011,906,14754,2,66,103,64,92,81
2012,906,14754,1,57,112,66,106,80
2013,906,14752,17,76,74,70,71,66
2014,906,14752,8,67,73,73,63,71
2015,906,14752,7,67,62,64,76,71
2016,906,14752,6,87,61,78,69,87
2017,906,14752,5,67,61,78,60,71
2018,906,14752,4,88,65,78,56,81
2019,906,14752,3,76,107,76,120.5,79
2020,906,14752,2,68,110,72,94,77
2021,906,14752,1,64,97,71,95,85
2022,906,14747,17,57,80,70,68,77
2023,906,14747,8,67,72,84,84,71
2024,906,14747,7,67,70,68,59,71
2025,906,14747,6,88,71,75,82,94
2026,906,14747,5,58,59,70,91,73
2027,906,14747,4,80,79,77,75,88
2028,906,14747,3,91.5,116,81,127,86
2029,906,14747,2,64,90,75,111,77
2030,906,14747,1,65,109,87,92,69
2031,906,14744,17,73,69,69,72,80
2032,906,14744,8,67,65,79,75,71
2033,906,14744,7,67,70,64,80,71
2034,906,14744,6,81,58,68,70,81
2035,906,14744,5,72,74,80,75,72
2036,906,14744,4,83,64,78,67,91
2037,906,14744,3,80,116,80,127.5,77
2038,906,14744,2,90,111,83,125,83
2039,906,14744,1,70,101,77,87,84
2040,906,14742,17,71,86,79,73,76
2041,906,14742,8,67,58,81,82,76
2042,906,14742,7,67,60,66,79,71
2043,906,14742,6,93,68,80,76,86
2044,906,14742,5,71,76,68,79,81
2045,906,14742,4,67,90,67,90,71
2046,906,14742,3,76,115,72,116.5,75
2047,906,14742,2,85,107,77,86,81
2048,906,14742,1,76,106,79,99,81
2049,906,14730,17,67,59,59,69,80
2050,906,14730,8,67,65,62,66,71
2051,906,14730,7,67,53,65,71,71
2052,906,14730,6,82,55,71,74,85
2053,906,14730,5,61,66,67,81,65
2054,906,14730,4,67,67,49,91,71
2055,906,14730,3,88,118.5,86,126,90
2056,906,14730,2,69,111,82,103,86
2057,906,14730,1,74,113,75,103,79
2058,906,14709,17,48,54,55,67,59
2059,906,14709,8,67,58,62,61,71
2060,906,14709,7,46,62,56,70,56
2061,906,14709,6,67,45,59,66,50
2062,906,14709,5,67,74,50,46,71
2063,906,14709,4,60,62,52,56,66
2064,906,14709,3,67.5,104.5,68,118.5,64
2065,906,14709,2,57,109,71,80,82
2066,906,14709,1,65,99,66,83,63
2067,906,14696,17,73,75,67,61,73
2068,906,14696,8,67,68,77,74,71
2069,906,14696,7,77,62,63,73,83
2070,906,14696,6,70,62,66,69,73
2071,906,14696,5,80,69,75,85,79
2072,906,14696,4,67,86,58,82,71
2073,906,14696,3,80,119.5,88,128.5,82
2074,906,14696,2,74,112,77,111,86
2075,906,14696,1,68,109,81,107,80
2076,906,14685,17,66,69,46,58,48
2077,906,14685,8,65,54,65,69,66
2078,906,14685,7,67,60,59,69,71
2079,906,14685,6,75,62,75,67,57
2080,906,14685,5,56,55,40,65,62
2081,906,14685,4,67,70,44,97,71
2082,906,14685,3,69.5,116,67,127,70
2083,906,14685,2,77,114,83,87,83
2084,906,14685,1,72,110,82,99,75
2085,906,14675,17,74,76,84,70,72
2086,906,14675,8,67,74,79,82,71
2087,906,14675,7,75,69,79,76,91
2088,906,14675,6,89,76,72,90,92
2089,906,14675,5,67,90,82,81,71
2090,906,14675,4,79,79,94,66,92
2091,906,14675,3,90.5,123,92,127,89
2092,906,14675,2,79,129,92,116,93
2093,906,14675,1,72,103,85,109,89
2094,906,14673,17,70,71,65,71,64
2095,906,14673,8,58,53,77,77,77
2096,906,14673,7,67,55,62,79,71
2097,906,14673,6,74,53,66,71,78
2098,906,14673,5,73,76,58,71,77
2099,906,14673,4,66,72,66,79,71
2100,906,14673,3,81,117.5,83,124.5,79
2101,906,14673,2,48,113,55,85,76
2102,906,14673,1,71,106,81,90,82
2103,906,14657,17,41,62,58,56,54
