count,班级,学号,学科,第一次成绩,第二次成绩,第三次成绩,第四次成绩,第五次成绩
984,903,14636,6,73.0,70.0,69.0,75.0,87.0
985,903,14636,5,81.0,91.0,73.0,78.0,68.0
986,903,14636,4,78.0,99.0,96.0,76.0,86.0
987,903,14636,3,68.0,123.0,76.0,128.5,76.0
988,903,14636,2,78.0,134.0,85.0,119.0,77.0
989,903,14636,1,60.0,114.0,74.0,100.0,78.0
990,903,14630,17,76.0,64.0,54.0,71.0,75.0
991,903,14630,8,0.0,72.0,81.0,75.0,
992,903,14630,7,0.0,58.0,75.0,88.0,
993,903,14630,6,78.0,56.0,68.0,81.0,89.0
994,903,14630,5,57.0,48.0,56.0,81.0,79.0
995,903,14630,4,68.0,66.0,80.0,74.0,87.0
996,903,14630,3,69.0,119.5,70.0,118.5,78.0
997,903,14630,2,62.0,113.0,75.0,74.0,76.0
998,903,14630,1,77.0,118.0,76.0,98.0,79.0
999,903,14627,17,74.0,63.0,59.0,56.0,58.0
1000,903,14627,8,61.0,64.0,82.0,82.0,81.0
1001,903,14627,7,0.0,66.0,68.0,78.0,
1002,903,14627,6,84.0,53.0,88.0,76.0,91.0
1003,903,14627,5,64.0,62.0,67.0,83.0,80.0
1004,903,14627,4,90.0,82.0,86.0,64.0,94.0
1005,903,14627,3,77.5,112.0,88.0,122.5,80.0
1006,903,14627,2,87.0,117.0,100.0,109.0,93.0
1007,903,14627,1,67.0,104.0,82.0,101.0,74.0
1008,903,14626,17,45.0,51.0,39.0,40.0,60.0
1009,903,14626,8,0.0,59.0,62.0,65.0,
1010,903,14626,7,0.0,41.0,40.0,62.0,
1011,903,14626,6,79.0,55.0,63.0,69.0,83.0
1012,903,14626,5,67.0,45.0,54.0,61.0,
1013,903,14626,4,76.0,76.0,69.0,81.0,88.0
1014,903,14626,3,56.5,97.0,56.0,105.0,56.0
1015,903,14626,2,79.0,108.0,74.0,129.0,83.0
1016,903,14626,1,64.0,92.0,68.0,87.0,63.0
1017,903,14625,17,64.0,68.0,57.0,58.0,70.0
1018,903,14625,8,0.0,77.0,80.0,82.0,
1019,903,14625,7,0.0,50.0,62.0,78.0,
1020,903,14625,6,88.0,73.0,79.0,78.0,89.0
1021,903,14625,5,78.0,65.0,75.0,84.0,73.0
1022,903,14625,4,88.0,88.0,93.0,80.0,94.0
1023,903,14625,3,74.0,110.5,79.0,121.0,80.0
1024,903,14625,2,81.0,93.0,84.0,118.0,72.0
1025,903,14625,1,66.0,104.0,67.0,99.0,72.0
1026,903,14622,17,79.0,89.0,83.0,70.0,81.0
1027,903,14622,8,0.0,78.0,85.0,87.0,
1028,903,14622,7,83.0,89.0,78.0,85.0,90.0
1029,903,14622,6,88.0,66.0,86.0,82.0,88.0
1030,903,14622,5,80.0,91.0,74.0,86.0,79.0
1031,903,14622,4,75.0,88.0,96.0,76.0,93.0
1032,903,14622,3,81.0,110.5,79.0,110.0,71.0
1033,903,14622,2,79.0,111.0,72.0,122.0,92.0
1034,903,14622,1,75.0,115.0,74.0,92.0,80.0
1035,903,14616,17,86.0,80.0,74.0,70.0,73.0
1036,903,14616,8,0.0,69.0,84.0,70.0,
1037,903,14616,7,0.0,64.0,72.0,79.0,
1038,903,14616,6,90.0,63.0,85.0,85.0,92.0
1039,903,14616,5,79.0,76.0,70.0,80.0,83.0
1040,903,14616,4,86.0,84.0,89.0,75.0,98.0
1041,903,14616,3,85.0,109.5,80.0,118.0,81.0
1042,903,14616,2,90.0,107.0,78.0,135.0,96.0
1043,903,14616,1,70.0,96.0,76.0,97.0,72.0
1044,903,14612,17,71.0,71.0,76.0,75.0,66.0
1045,903,14612,8,0.0,89.0,78.0,83.0,
1046,903,14612,7,0.0,81.0,66.0,80.0,
1047,903,14612,6,85.0,69.0,82.0,92.0,87.0
1048,903,14612,5,81.0,87.0,91.0,96.0,74.0
1049,903,14612,4,83.0,86.0,98.0,84.0,92.0
1050,903,14612,3,77.5,115.5,80.0,126.0,84.0
1051,903,14612,2,82.0,114.0,97.0,128.0,94.0
1052,903,14612,1,65.0,106.0,74.0,93.0,74.0
1053,903,14591,17,67.0,63.0,72.0,61.0,69.0
1054,903,14591,8,0.0,69.0,82.0,81.0,
1055,903,14591,7,0.0,72.0,67.0,84.0,
1056,903,14591,6,78.0,66.0,75.0,87.0,90.0
1057,903,14591,5,65.0,77.0,78.0,88.0,74.0
1058,903,14591,4,90.0,80.0,92.0,74.0,85.0
1059,903,14591,3,87.5,119.5,84.0,128.0,80.0
1060,903,14591,2,73.0,95.0,88.0,110.0,90.0
1061,903,14591,1,65.0,108.0,87.0,99.0,71.0
1062,903,14589,17,85.0,77.0,86.0,83.0,83.0
1063,903,14589,8,0.0,81.0,91.0,92.0,
1064,903,14589,7,0.0,72.0,74.0,89.0,
1065,903,14589,6,87.0,83.0,89.0,87.0,95.0
1066,903,14589,5,80.0,83.0,79.0,84.0,73.0
1067,903,14589,4,77.0,85.0,88.0,81.0,98.0
1068,903,14589,3,85.5,116.0,87.0,119.5,89.0
1069,903,14589,2,79.0,109.0,69.0,121.0,91.0
1070,903,14589,1,74.0,110.0,86.0,99.0,79.0
1071,903,14569,17,82.0,85.0,81.0,76.0,78.0
1072,903,14569,8,62.0,81.0,86.0,84.0,
1073,903,14569,7,65.0,94.0,78.0,81.0,99.0
1074,903,14569,6,73.0,51.0,74.0,66.0,86.0
1075,903,14569,5,0.0,61.0,77.0,70.0,
1076,903,14569,4,81.0,88.0,61.0,92.0,
1077,903,14569,3,85.0,127.0,83.0,117.0,86.0
1078,903,14569,2,74.0,100.0,80.0,113.0,73.0
1079,903,14569,1,72.0,106.0,79.0,100.0,89.0
1080,903,14554,17,67.0,67.0,71.0,69.0,74.0
1081,903,14554,8,0.0,85.0,77.0,81.0,
1082,903,14554,7,0.0,67.0,78.0,80.0,
1083,903,14554,6,89.0,60.0,90.0,79.0,91.0
1084,903,14554,5,63.0,78.0,61.0,77.0,70.0
1085,903,14554,4,84.0,83.0,91.0,70.0,96.0
1086,903,14554,3,65.5,111.0,62.0,121.0,72.0
1087,903,14554,2,71.0,106.0,80.0,107.0,96.0
1088,903,14554,1,67.0,94.0,79.0,90.0,71.0
1089,903,14546,17,0.0,,,,
1090,903,14546,2,0.0,,,,
1091,903,14546,1,0.0,,,,
1092,903,14542,17,75.0,77.0,72.0,69.0,81.0
1093,903,14542,8,59.0,60.0,74.0,85.0,82.0
1094,903,14542,7,0.0,74.0,74.0,86.0,
1095,903,14542,6,81.0,65.0,67.0,67.0,77.0
1096,903,14542,5,0.0,61.0,71.0,63.0,
1097,903,14542,4,77.0,76.0,96.0,67.0,98.0
1098,903,14542,3,85.0,125.0,82.0,123.0,83.0
1099,903,14542,2,88.0,113.0,64.0,110.0,91.0
1100,903,14542,1,75.0,114.0,82.0,116.0,79.0
1101,904,15008,17,64.0,60.0,50.0,55.0,57.0
1102,904,15008,8,0.0,63.0,73.0,71.0,
1103,904,15008,7,0.0,62.0,66.0,73.0,
1104,904,15008,6,69.0,67.0,69.0,76.0,77.0
1105,904,15008,5,58.0,58.0,42.0,77.0,68.0
1106,904,15008,4,60.0,59.0,60.0,54.0,82.0
1107,904,15008,3,64.0,107.0,73.0,125.0,70.0
1108,904,15008,2,65.0,114.0,67.0,107.0,72.0
1109,904,15008,1,62.0,107.0,69.0,95.0,72.0
1110,904,15006,17,70.0,73.0,53.0,61.0,67.0
1111,904,15006,8,59.0,50.0,58.0,79.0,69.0
1112,904,15006,7,0.0,56.0,64.0,68.0,
1113,904,15006,6,77.0,56.0,76.0,73.0,75.0
1114,904,15006,5,63.0,77.0,62.0,75.0,73.0
1115,904,15006,4,0.0,75.0,50.0,84.0,
1116,904,15006,3,77.0,115.5,75.0,119.0,83.0
1117,904,15006,2,84.0,104.0,86.0,96.0,87.0
1118,904,15006,1,76.0,106.0,68.0,90.0,73.0
1119,904,15005,17,58.0,48.0,42.0,44.0,46.0
1120,904,15005,8,39.0,36.0,52.0,55.0,50.0
1121,904,15005,7,0.0,42.0,50.0,55.0,
1122,904,15005,6,63.0,35.0,52.0,67.0,80.0
1123,904,15005,5,0.0,56.0,57.0,65.0,
1124,904,15005,4,0.0,81.0,43.0,79.0,
1125,904,15005,3,60.0,97.5,69.0,113.0,68.0
1126,904,15005,2,66.0,101.0,65.0,97.0,69.0
1127,904,15005,1,52.0,75.0,67.0,74.0,49.0
1128,904,14880,17,42.0,62.0,63.0,53.0,64.0
1129,904,14880,8,0.0,61.0,48.0,64.0,
1130,904,14880,7,0.0,61.0,62.0,68.0,
1131,904,14880,6,67.0,55.0,65.0,70.0,80.0
1132,904,14880,5,62.0,70.0,63.0,69.0,46.0
1133,904,14880,4,62.0,78.0,70.0,59.0,76.0
1134,904,14880,3,76.5,105.0,78.0,123.5,74.0
1135,904,14880,2,58.0,117.0,67.0,97.0,82.0
1136,904,14880,1,65.0,108.0,76.0,98.0,76.0
1137,904,14875,17,80.0,75.0,77.0,68.0,76.0
1138,904,14875,8,0.0,76.0,74.0,82.0,
1139,904,14875,7,0.0,78.0,69.0,83.0,
1140,904,14875,6,87.0,68.0,93.0,81.0,91.0
1141,904,14875,5,65.0,70.0,66.0,76.0,73.0
1142,904,14875,4,86.0,74.0,72.0,58.0,73.0
1143,904,14875,3,87.5,113.5,82.0,121.5,88.0
1144,904,14875,2,86.0,104.0,81.0,87.0,83.0
1145,904,14875,1,71.0,109.0,79.0,107.0,80.0
1146,904,14874,17,56.0,73.0,67.0,61.0,72.0
1147,904,14874,8,48.0,75.0,78.0,73.0,
1148,904,14874,7,0.0,59.0,70.0,83.0,
1149,904,14874,6,71.0,58.0,67.0,68.0,80.0
1150,904,14874,5,67.0,68.0,62.0,82.0,76.0
1151,904,14874,4,63.0,65.0,71.0,66.0,94.0
1152,904,14874,3,75.5,105.5,70.0,109.5,63.0
1153,904,14874,2,52.0,96.0,83.0,88.0,78.0
1154,904,14874,1,61.0,91.0,78.0,91.0,72.0
1155,904,14869,17,53.0,58.0,57.0,52.0,63.0
1156,904,14869,8,0.0,63.0,77.0,70.0,
1157,904,14869,7,0.0,66.0,68.0,58.0,
1158,904,14869,6,75.0,62.0,87.0,78.0,82.0
1159,904,14869,5,62.0,62.0,57.0,78.0,75.0
1160,904,14869,4,72.0,75.0,74.0,63.0,95.0
1161,904,14869,3,77.5,120.0,76.0,124.0,80.0
1162,904,14869,2,83.0,101.0,67.0,118.0,75.0
1163,904,14869,1,64.0,97.0,81.0,91.0,77.0
1164,904,14848,17,51.0,75.0,52.0,55.0,63.0
1165,904,14848,8,64.0,0.0,65.0,76.0,80.0
1166,904,14848,7,0.0,60.0,60.0,74.0,
1167,904,14848,6,62.0,62.0,61.0,60.0,73.0
1168,904,14848,5,63.0,71.0,69.0,81.0,65.0
1169,904,14848,4,64.0,66.0,67.0,67.0,78.0
1170,904,14848,3,73.5,110.0,75.0,117.0,73.0
1171,904,14848,2,62.0,100.0,76.0,91.0,84.0
1172,904,14848,1,55.0,96.0,74.0,89.0,66.0
1173,904,14837,17,73.0,58.0,56.0,65.0,65.0
1174,904,14837,8,61.0,56.0,55.0,74.0,60.0
1175,904,14837,7,0.0,49.0,53.0,77.0,
1176,904,14837,6,76.0,47.0,69.0,71.0,68.0
1177,904,14837,5,0.0,61.0,65.0,69.0,
1178,904,14837,4,63.0,50.0,51.0,66.0,
1179,904,14837,3,80.5,105.5,76.0,122.0,82.0
1180,904,14837,2,65.0,101.0,67.0,78.0,63.0
1181,904,14837,1,64.0,92.0,68.0,81.0,64.0
1182,904,14825,17,50.0,58.0,54.0,59.0,68.0
1183,904,14825,8,0.0,66.0,76.0,73.0,
1184,904,14825,7,0.0,54.0,67.0,75.0,
1185,904,14825,6,61.0,43.0,62.0,64.0,75.0
1186,904,14825,5,62.0,64.0,65.0,81.0,68.0
1187,904,14825,4,66.0,71.0,59.0,47.0,74.0
1188,904,14825,3,60.0,111.5,72.0,120.5,62.0
1189,904,14825,2,64.0,95.0,72.0,95.0,79.0
1190,904,14825,1,69.0,91.0,64.0,98.0,68.0
1191,904,14819,17,65.0,74.0,69.0,78.0,74.0
1192,904,14819,8,0.0,71.0,76.0,67.0,
1193,904,14819,7,0.0,63.0,55.0,82.0,
1194,904,14819,6,80.0,55.0,71.0,76.0,84.0
1195,904,14819,5,58.0,72.0,72.0,76.0,81.0
1196,904,14819,4,88.0,76.0,74.0,48.0,93.0
1197,904,14819,3,85.0,123.0,85.0,124.5,82.0
1198,904,14819,2,82.0,103.0,88.0,108.0,97.0
1199,904,14819,1,65.0,102.0,71.0,108.0,74.0
1200,904,14803,17,85.0,81.0,82.0,73.0,81.0
1201,904,14803,8,0.0,79.0,75.0,89.0,
1202,904,14803,7,0.0,87.0,76.0,86.0,
1203,904,14803,6,89.0,72.0,84.0,85.0,95.0
1204,904,14803,5,85.0,65.0,82.0,88.0,79.0
1205,904,14803,4,75.0,78.0,74.0,67.0,84.0
1206,904,14803,3,82.5,124.0,87.0,127.0,87.0
1207,904,14803,2,87.0,103.0,89.0,113.0,94.0
1208,904,14803,1,66.0,109.0,69.0,109.0,88.0
1209,904,14802,17,0.0,,,,
1210,904,14802,8,0.0,,,,
1211,904,14802,7,0.0,,,,
1212,904,14802,6,0.0,,,,
1213,904,14802,5,0.0,,,,
1214,904,14802,4,0.0,,,,
1215,904,14802,3,0.0,,,,
1216,904,14802,2,0.0,,,,
1217,904,14802,1,0.0,,,,
1218,904,14796,17,61.0,81.0,59.0,66.0,68.0
1219,904,14796,8,61.0,48.0,74.0,75.0,82.0
1220,904,14796,7,0.0,61.0,55.0,85.0,
1221,904,14796,6,89.0,51.0,79.0,71.0,81.0
1222,904,14796,5,0.0,53.0,65.0,73.0,
1223,904,14796,4,78.0,64.0,74.0,68.0,78.0
1224,904,14796,3,83.0,120.0,86.0,131.5,79.0
1225,904,14796,2,70.0,88.0,97.0,83.0,90.0
1226,904,14796,1,66.0,104.0,82.0,109.0,83.0
1227,904,14792,17,85.0,69.0,66.0,70.0,75.0
1228,904,14792,8,0.0,71.0,69.0,72.0,
1229,904,14792,7,0.0,55.0,66.0,86.0,
1230,904,14792,6,81.0,66.0,72.0,78.0,93.0
1231,904,14792,5,72.0,68.0,85.0,78.0,85.0
1232,904,14792,4,67.0,69.0,59.0,89.0,
1233,904,14792,3,78.5,118.0,81.0,118.5,85.0
1234,904,14792,2,77.0,107.0,79.0,118.0,92.0
1235,904,14792,1,72.0,105.0,88.0,98.0,82.0
1236,904,14777,17,66.0,74.0,61.0,50.0,61.0
1237,904,14777,8,0.0,62.0,65.0,64.0,
1238,904,14777,7,64.0,51.0,60.0,73.0,81.0
1239,904,14777,6,72.0,62.0,55.0,62.0,73.0
1240,904,14777,5,52.0,53.0,68.0,53.0,
1241,904,14777,4,50.0,61.0,57.0,51.0,83.0
1242,904,14777,3,68.0,117.5,82.0,123.0,81.0
1243,904,14777,2,71.0,65.0,60.0,74.0,76.0
1244,904,14777,1,73.0,109.0,74.0,114.0,77.0
1245,904,14773,17,80.0,79.0,77.0,76.0,69.0
1246,904,14773,8,61.0,55.0,70.0,71.0,76.0
1247,904,14773,7,0.0,63.0,66.0,83.0,
1248,904,14773,6,82.0,59.0,60.0,59.0,69.0
1249,904,14773,5,0.0,73.0,58.0,76.0,
1250,904,14773,4,0.0,60.0,52.0,76.0,
1251,904,14773,3,83.5,124.5,87.0,127.5,80.0
1252,904,14773,2,79.0,105.0,81.0,101.0,83.0
1253,904,14773,1,76.0,122.0,87.0,94.0,81.0
1254,904,14771,17,59.0,69.0,66.0,69.0,54.0
1255,904,14771,8,57.0,61.0,63.0,77.0,67.0
1256,904,14771,7,0.0,65.0,50.0,68.0,
1257,904,14771,6,78.0,55.0,60.0,72.0,82.0
1258,904,14771,5,60.0,59.0,58.0,75.0,61.0
1259,904,14771,4,54.0,67.0,41.0,54.0,73.0
1260,904,14771,3,81.5,117.0,86.0,125.0,69.0
1261,904,14771,2,76.0,91.0,60.0,89.0,69.0
1262,904,14771,1,64.0,99.0,70.0,81.0,74.0
1263,904,14766,17,79.0,62.0,76.0,74.0,77.0
1264,904,14766,8,0.0,69.0,78.0,72.0,
1265,904,14766,7,0.0,82.0,79.0,80.0,
1266,904,14766,6,91.0,31.0,85.0,86.0,96.0
1267,904,14766,5,0.0,84.0,81.0,73.0,
1268,904,14766,4,78.0,70.0,94.0,63.0,93.0
1269,904,14766,3,91.0,122.5,93.0,131.0,97.0
1270,904,14766,2,77.0,90.0,92.0,97.0,74.0
1271,904,14766,1,73.0,95.0,84.0,102.0,81.0
1272,904,14759,17,58.0,69.0,59.0,55.0,68.0
1273,904,14759,8,0.0,72.0,75.0,68.0,
1274,904,14759,7,0.0,49.0,56.0,64.0,
1275,904,14759,6,84.0,53.0,71.0,68.0,81.0
1276,904,14759,5,62.0,64.0,52.0,75.0,68.0
1277,904,14759,4,70.0,69.0,74.0,48.0,76.0
1278,904,14759,3,60.0,103.5,69.0,106.5,64.0
1279,904,14759,2,57.0,79.0,65.0,92.0,62.0
1280,904,14759,1,64.0,104.0,80.0,105.0,70.0
1281,904,14746,17,76.0,71.0,57.0,59.0,70.0
1282,904,14746,8,0.0,59.0,76.0,73.0,
1283,904,14746,7,0.0,59.0,58.0,79.0,
1284,904,14746,6,89.0,68.0,80.0,80.0,88.0
1285,904,14746,5,66.0,64.0,74.0,79.0,71.0
1286,904,14746,4,74.0,81.0,71.0,63.0,84.0
1287,904,14746,3,71.5,102.5,86.0,126.5,68.0
1288,904,14746,2,71.0,93.0,75.0,108.0,89.0
1289,904,14746,1,67.0,100.0,80.0,99.0,72.0
1290,904,14729,17,71.0,74.0,69.0,62.0,
1291,904,14729,8,0.0,70.0,71.0,72.0,
1292,904,14729,7,0.0,77.0,65.0,73.0,
1293,904,14729,6,59.0,72.0,76.0,74.0,
1294,904,14729,5,89.0,61.0,67.0,75.0,
1295,904,14729,4,78.0,71.0,64.0,95.0,
1296,904,14729,3,0.0,114.0,85.0,125.5,90.0
1297,904,14729,2,104.0,81.0,78.0,81.0,
1298,904,14729,1,112.0,76.0,96.0,74.0,
1299,904,14714,17,60.0,64.0,48.0,57.0,65.0
1300,904,14714,8,76.0,61.0,83.0,78.0,88.0
1301,904,14714,7,0.0,61.0,65.0,80.0,
1302,904,14714,6,80.0,62.0,71.0,74.0,76.0
1303,904,14714,5,63.0,52.0,79.0,73.0,
1304,904,14714,4,75.0,68.0,62.0,50.0,86.0
1305,904,14714,3,80.5,112.0,76.0,118.0,82.0
1306,904,14714,2,77.0,96.0,56.0,92.0,78.0
1307,904,14714,1,60.0,106.0,73.0,98.0,73.0
1308,904,14708,17,74.0,58.0,72.0,61.0,62.0
1309,904,14708,8,0.0,64.0,72.0,71.0,
1310,904,14708,7,0.0,56.0,54.0,68.0,
1311,904,14708,6,88.0,64.0,68.0,83.0,92.0
1312,904,14708,5,59.0,59.0,55.0,65.0,71.0
1313,904,14708,4,82.0,79.0,89.0,58.0,89.0
1314,904,14708,3,78.5,102.0,71.0,106.5,75.0
1315,904,14708,2,79.0,94.0,69.0,102.0,81.0
1316,904,14708,1,59.0,108.0,73.0,95.0,74.0
1317,904,14704,17,90.0,73.0,81.0,70.0,85.0
1318,904,14704,8,0.0,74.0,94.0,81.0,
1319,904,14704,7,0.0,72.0,76.0,83.0,
1320,904,14704,6,92.0,69.0,87.0,83.0,95.0
1321,904,14704,5,80.0,84.0,79.0,87.0,81.0
1322,904,14704,4,93.0,69.0,88.0,78.0,89.0
1323,904,14704,3,90.5,125.0,90.0,128.5,93.0
1324,904,14704,2,76.0,122.0,77.0,108.0,97.0
1325,904,14704,1,79.0,107.0,82.0,112.0,82.0
1326,904,14702,17,72.0,69.0,68.0,64.0,71.0
1327,904,14702,8,73.0,59.0,76.0,81.0,81.0
1328,904,14702,7,0.0,72.0,71.0,82.0,
1329,904,14702,6,83.0,64.0,68.0,86.0,83.0
1330,904,14702,5,0.0,63.0,80.0,77.0,
1331,904,14702,4,71.0,79.0,81.0,66.0,87.0
1332,904,14702,3,71.5,104.5,78.0,116.0,80.0
1333,904,14702,2,64.0,90.0,76.0,120.0,90.0
1334,904,14702,1,67.0,98.0,72.0,96.0,78.0
1335,904,14700,17,60.0,70.0,69.0,62.0,62.0
1336,904,14700,8,0.0,72.0,83.0,72.0,
1337,904,14700,7,0.0,71.0,81.0,84.0,
1338,904,14700,6,76.0,60.0,56.0,75.0,87.0
1339,904,14700,5,64.0,71.0,75.0,77.0,74.0
1340,904,14700,4,71.0,74.0,79.0,67.0,95.0
1341,904,14700,3,71.5,117.0,76.0,126.0,77.0
1342,904,14700,2,72.0,123.0,79.0,124.0,90.0
1343,904,14700,1,71.0,112.0,76.0,99.0,83.0
1344,904,14699,17,76.0,68.0,70.0,61.0,66.0
1345,904,14699,8,67.0,56.0,76.0,79.0,80.0
1346,904,14699,7,0.0,79.0,65.0,85.0,
1347,904,14699,6,84.0,55.0,86.0,71.0,83.0
1348,904,14699,5,0.0,81.0,71.0,68.0,
1349,904,14699,4,75.0,75.0,89.0,65.0,90.0
1350,904,14699,3,76.5,116.5,85.0,126.0,84.0
1351,904,14699,2,81.0,104.0,84.0,81.0,86.0
1352,904,14699,1,75.0,115.0,64.0,94.0,83.0
1353,904,14690,17,74.0,71.0,75.0,73.0,72.0
1354,904,14690,8,0.0,80.0,86.0,77.0,
1355,904,14690,7,0.0,83.0,72.0,89.0,
1356,904,14690,6,80.0,62.0,71.0,80.0,83.0
1357,904,14690,5,61.0,71.0,61.0,71.0,74.0
1358,904,14690,4,61.0,60.0,60.0,51.0,81.0
1359,904,14690,3,79.5,130.5,91.0,132.0,93.0
1360,904,14690,2,60.0,114.0,60.0,83.0,81.0
1361,904,14690,1,64.0,115.0,89.0,114.0,79.0
1362,904,14687,17,75.0,68.0,75.0,68.0,69.0
1363,904,14687,8,0.0,56.0,71.0,82.0,
1364,904,14687,7,75.0,62.0,74.0,78.0,90.0
1365,904,14687,6,74.0,62.0,62.0,79.0,82.0
1366,904,14687,5,61.0,70.0,57.0,66.0,73.0
1367,904,14687,4,73.0,72.0,80.0,52.0,89.0
1368,904,14687,3,80.5,108.5,75.0,128.0,80.0
1369,904,14687,2,79.0,93.0,76.0,73.0,83.0
1370,904,14687,1,71.0,107.0,75.0,114.0,82.0
1371,904,14681,17,62.0,75.0,65.0,64.0,55.0
1372,904,14681,8,0.0,69.0,72.0,64.0,
1373,904,14681,7,0.0,69.0,67.0,76.0,
1374,904,14681,6,79.0,59.0,57.0,76.0,77.0
1375,904,14681,5,70.0,61.0,64.0,75.0,81.0
1376,904,14681,4,70.0,72.0,65.0,62.0,77.0
1377,904,14681,3,75.0,101.0,81.0,126.0,70.0
1378,904,14681,2,71.0,102.0,71.0,91.0,84.0
1379,904,14681,1,72.0,98.0,80.0,94.0,69.0
1380,904,14666,17,55.0,62.0,37.0,57.0,63.0
1381,904,14666,8,0.0,72.0,82.0,63.0,
1382,904,14666,7,0.0,63.0,56.0,65.0,
1383,904,14666,6,69.0,69.0,74.0,86.0,77.0
1384,904,14666,5,88.0,97.0,91.0,96.0,96.0
1385,904,14666,4,77.0,79.0,77.0,81.0,95.0
1386,904,14666,3,71.0,90.5,70.0,122.5,72.0
1387,904,14666,2,76.0,129.0,86.0,115.0,96.0
1388,904,14666,1,60.0,98.0,68.0,86.0,72.0
1389,904,14639,17,74.0,75.0,73.0,59.0,59.0
1390,904,14639,8,0.0,75.0,78.0,72.0,
1391,904,14639,7,0.0,72.0,67.0,76.0,
1392,904,14639,6,89.0,67.0,77.0,85.0,94.0
1393,904,14639,5,72.0,75.0,79.0,86.0,78.0
1394,904,14639,4,83.0,71.0,86.0,67.0,88.0
1395,904,14639,3,81.0,102.0,83.0,124.0,81.0
1396,904,14639,2,81.0,98.0,73.0,108.0,84.0
1397,904,14639,1,70.0,103.0,83.0,97.0,64.0
1398,904,14638,17,58.0,70.0,55.0,56.0,55.0
1399,904,14638,8,63.0,52.0,51.0,80.0,69.0
1400,904,14638,7,0.0,64.0,68.0,68.0,
1401,904,14638,6,62.0,48.0,74.0,67.0,77.0
1402,904,14638,5,0.0,47.0,56.0,62.0,
1403,904,14638,4,76.0,46.0,66.0,45.0,87.0
1404,904,14638,3,75.5,112.0,86.0,125.0,78.0
1405,904,14638,2,67.0,100.0,72.0,94.0,68.0
1406,904,14638,1,66.0,100.0,72.0,98.0,65.0
1407,904,14634,17,65.0,74.0,73.0,61.0,71.0
1408,904,14634,8,0.0,73.0,79.0,80.0,
1409,904,14634,7,0.0,63.0,80.0,74.0,
1410,904,14634,6,76.0,70.0,83.0,81.0,82.0
1411,904,14634,5,60.0,83.0,87.0,89.0,85.0
1412,904,14634,4,84.0,71.0,94.0,59.0,100.0
1413,904,14634,3,88.5,121.0,90.0,125.5,90.0
1414,904,14634,2,64.0,104.0,80.0,120.0,93.0
1415,904,14634,1,73.0,107.0,79.0,100.0,82.0
1416,904,14631,17,54.0,70.0,66.0,65.0,78.0
1417,904,14631,8,0.0,74.0,84.0,84.0,
1418,904,14631,7,0.0,77.0,81.0,90.0,
1419,904,14631,6,82.0,64.0,70.0,85.0,90.0
1420,904,14631,5,72.0,61.0,83.0,93.0,78.0
1421,904,14631,4,76.0,87.0,86.0,48.0,88.0
1422,904,14631,3,74.5,112.0,83.0,122.5,75.0
1423,904,14631,2,80.0,108.0,73.0,108.0,69.0
1424,904,14631,1,71.0,105.0,68.0,99.0,75.0
1425,904,14629,17,57.0,70.0,56.0,48.0,68.0
1426,904,14629,8,51.0,50.0,68.0,70.0,57.0
1427,904,14629,7,0.0,61.0,50.0,71.0,
1428,904,14629,6,76.0,51.0,66.0,70.0,81.0
1429,904,14629,5,0.0,39.0,55.0,71.0,
1430,904,14629,4,54.0,58.0,67.0,56.0,74.0
1431,904,14629,3,79.5,113.5,79.0,112.0,69.0
1432,904,14629,2,55.0,87.0,61.0,63.0,71.0
1433,904,14629,1,62.0,101.0,77.0,93.0,80.0
1434,904,14614,17,74.0,79.0,58.0,65.0,65.0
1435,904,14614,8,73.0,57.0,82.0,78.0,83.0
1436,904,14614,7,0.0,71.0,77.0,82.0,
1437,904,14614,6,80.0,64.0,91.0,77.0,95.0
1438,904,14614,5,73.0,0.0,81.0,70.0,67.0
1439,904,14614,4,70.0,79.0,48.0,92.0,
1440,904,14614,3,70.5,118.5,73.0,122.0,83.0
1441,904,14614,2,81.0,91.0,64.0,85.0,78.0
1442,904,14614,1,76.0,100.0,81.0,104.0,76.0
1443,904,14592,17,59.0,59.0,61.0,40.0,60.0
1444,904,14592,8,56.0,48.0,76.0,74.0,70.0
1445,904,14592,7,0.0,58.0,66.0,74.0,
1446,904,14592,6,70.0,56.0,71.0,56.0,74.0
1447,904,14592,5,0.0,59.0,44.0,58.0,
1448,904,14592,4,70.0,68.0,59.0,66.0,87.0
1449,904,14592,3,64.5,109.5,76.0,108.0,71.0
1450,904,14592,2,72.0,111.0,85.0,104.0,69.0
1451,904,14592,1,61.0,91.0,69.0,90.0,75.0
1452,904,14563,17,44.0,66.0,64.0,50.0,74.0
1453,904,14563,8,74.0,67.0,76.0,77.0,78.0
1454,904,14563,7,0.0,62.0,71.0,82.0,
1455,904,14563,6,71.0,45.0,73.0,70.0,89.0
1456,904,14563,5,68.0,73.0,85.0,87.0,88.0
1457,904,14563,4,74.0,71.0,77.0,57.0,93.0
1458,904,14563,3,75.5,120.5,83.0,127.5,82.0
1459,904,14563,2,65.0,102.0,95.0,113.0,93.0
1460,904,14563,1,71.0,86.0,84.0,102.0,78.0
1461,904,14559,17,77.0,69.0,82.0,75.0,72.0
1462,904,14559,8,0.0,73.0,82.0,80.0,
1463,904,14559,7,0.0,74.0,65.0,77.0,
1464,904,14559,6,75.0,72.0,81.0,82.0,93.0
